英文标准词	采用中文	译名状态	依据	定位	编辑说明
Brotherhood Champion	兄弟会勇士	官方已核对	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09/GW10均第23页，灰骑士单位名单	中英同名单位直接核对，不以不同时期点数或排列硬配。
Sepulcars	守墓者	暂定·官方待核	所给英文底稿	A0464-B0302	负责照料亡者之地的人员，非墓地。
Gatherers	收集者	暂定·官方待核	所给英文底稿	A0464-B0313	从黑船挑选灰骑士新兵的人员，原译漏项。
Chamber of Trials	试炼厅	暂定·官方待核	所给英文底稿	A0464-B0313	招募考核机构，非审判庭式审判厅。
Aegis Armour	神盾护甲	暂定·官方待核	所给英文底稿	A0464-B0348	与灰骑士防护神盾相连，官方待核。
Master Armourer	首席军械师	暂定·官方待核	所给英文底稿	A0464-B0446	工艺职务，区别 Master of the Arsenal。
Brotherhood of Thirteen	十三人兄弟会	暂定·官方待核	所给英文底稿	A0464-B0480	非编号第十三兄弟会。
Augurium	占卜殿	暂定·官方待核	所给英文底稿	A0464-B0192	在职衔中为守护的设施，暂定。
Grey Knight Novitiates	灰骑士见习者	暂定·官方待核	所给英文底稿	A0466-B0002	与 Neophytes 新进者阶段有别，未完成最终试炼。
Rugan	鲁甘	暂定·官方待核	所给英文底稿	A0467-B0023	原侞甘疑错别字，暂定。
Nemesis Force Weapon	复仇女神灵能武器	暂定·官方待核	所给英文底稿	A0464-B0340	与涅墨西斯骇骑机甲共享Nemesis词根，但官方证据只适用于完整机甲名；按全书决定暂保留武器既定名，待直接证据。
Apocryphon Oath	守密誓言	暂定·官方待核	所给英文底稿	A0468-B0013	修复原稿守密试验。
Lexicon Heroica	英雄录	暂定·官方待核	所给英文底稿	A0468-B0009	沿原稿，多卷英雄功业及殒命记载。
Sacris Claymore	萨克里斯阔剑	暂定·官方待核	所给英文底稿	A0468-B0018	沿稿，星际战士双手大型改进版本。
Adeptus / Adept (Administratum)	专员	暂定·官方待核	所给英文底稿	A0469-B0082	该机构人员通称，非自动专家身份；其他技术职衔分义。
Curators (Administratum)	典藏员	暂定·官方待核	所给英文底稿	A0469-B0090	保管古档案，非策划展览的策展人。
Chirurgeon-General	总医官	暂定·官方待核	所给英文底稿	A0472-B0002	医疗行政长官，原医师将军易误解军衔。
Overwatcher	监事	暂定·官方待核	所给英文底稿	A0473-B0006	流程部监督职务，与死亡守望职责无关。
Chief of the Imperial Administration	帝国行政总长	暂定·官方待核	所给英文底稿	A0469-B0015	马卡多在帝国行政机构初创时期的职衔。
Absolution's Ire	赦免之怒号	暂定·官方待核	所给英文底稿	A0403-B0473	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Baal's Fury	巴尔之怒号	暂定·官方待核	所给英文底稿	A0403-B0475	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Blade of Vengeance	复仇之刃号	暂定·官方待核	所给英文底稿	A0403-B0477	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bloodcaller	唤血者号	暂定·官方待核	所给英文底稿	A0403-B0479	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Covenant of Baal	巴尔盟约号	暂定·官方待核	所给英文底稿	A0403-B0481	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Crimson Spectre	深红幽灵号	暂定·官方待核	所给英文底稿	A0403-B0483	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eclipse of Hope	希望破灭号	暂定·官方待核	所给英文底稿	A0403-B0485	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Eminence Sanguis	崇高之血号	暂定·官方待核	所给英文底稿	A0403-B0487	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Red Tear	红泪号	暂定·官方待核	所给英文底稿	A0403-B0488	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sword of Baal	巴尔之剑号	暂定·官方待核	所给英文底稿	A0403-B0490	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Axe Mortalis	死亡之斧	暂定·官方待核	所给英文底稿	A0403-B0494	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Death Mask of Sanguinius	圣吉列斯死亡面具	暂定·官方待核	所给英文底稿	A0403-B0495	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Perdition Pistol	毁灭手枪	暂定·官方待核	所给英文底稿	A0403-B0496	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Red Grail	鲜血圣杯	暂定·官方待核	所给英文底稿	A0403-B0497	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Shroud of Sanguinius	圣吉列斯圣骸布	暂定·官方待核	所给英文底稿	A0403-B0498	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Spear of Telesto	毕功之矛	暂定·官方待核	所给英文底稿	A0403-B0499	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Morleo Moriar	莫尔莱奥·莫里亚	暂定·官方待核	所给英文底稿	A0403-B0534	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Rafen	拉芬	暂定·官方待核	所给英文底稿	A0403-B0536	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Leonatos	莱昂纳托斯	暂定·官方待核	所给英文底稿	A0403-B0538	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Burning Eyes	燃烧之眼	暂定·官方待核	所给英文底稿	A0403-B0543	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Contemptor-Incaendius Class Dreadnought	蔑视者因坎迪厄斯级无畏机甲	暂定·官方待核	所给英文底稿	A0403-B0544	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dawnbreakers	破晓者	暂定·官方待核	所给英文底稿	A0403-B0546	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Furioso Dreadnought	暴烈无畏机甲	暂定·官方待核	所给英文底稿	A0403-B0555	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Land Raider Angel Infernus	炼狱天使型兰德掠袭者战车	暂定·官方待核	所给英文底稿	A0403-B0556	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dreadnought	无畏机甲	暂定·官方待核	所给英文底稿	A0403-B0557	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Quorum Empyrric	灵焰议会	暂定·官方待核	所给英文底稿	A0403-B0558	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daenor	代诺尔	暂定·官方待核	所给英文底稿	A0405-B0011	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Albinus	阿尔拜努斯	暂定·官方待核	所给英文底稿	A0406-B0031	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Artemos	阿特莫斯	暂定·官方待核	所给英文底稿	A0406-B0032	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mephael	梅斐尔	暂定·官方待核	所给英文底稿	A0406-B0034	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sachiel	萨基尔	暂定·官方待核	所给英文底稿	A0406-B0035	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Lamentarios	拉门塔里奥斯	暂定·官方待核	所给英文底稿	A0406-B0038	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Caecus	凯库斯	暂定·官方待核	所给英文底稿	A0406-B0040	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Gallion	加里恩	暂定·官方待核	所给英文底稿	A0406-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Estius	埃斯提乌斯	暂定·官方待核	所给英文底稿	A0406-B0043	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Matarno	马塔诺	暂定·官方待核	所给英文底稿	A0409-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Zedrenael	塞德纳尔	暂定·官方待核	所给英文底稿	A0409-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Milonus	米洛努斯	暂定·官方待核	所给英文底稿	A0409-B0019	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Carleon	卡莱昂	暂定·官方待核	所给英文底稿	A0409-B0021	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Basileus	巴西琉斯	暂定·官方待核	所给英文底稿	A0409-B0023	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Arvin	阿尔文	暂定·官方待核	所给英文底稿	A0409-B0025	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Giacomus	贾科默斯	暂定·官方待核	所给英文底稿	A0409-B0027	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Ristan	里斯坦	暂定·官方待核	所给英文底稿	A0409-B0029	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dawnbreaker Cohort	破晓者大队	暂定·官方待核	所给英文底稿	A0410-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Magon	马贡	暂定·官方待核	所给英文底稿	A0410-B0010	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Galleanus	加勒阿努斯	暂定·官方待核	所给英文底稿	A0411-B0039	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Naiulus	奈勒斯	暂定·官方待核	所给英文底稿	A0411-B0041	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Alepheo	阿莱费奥	暂定·官方待核	所给英文底稿	A0413-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hanziel	汉泽尔	暂定·官方待核	所给英文底稿	A0413-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Anzarael	安扎瑞尔	暂定·官方待核	所给英文底稿	A0414-B0009	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Sepharan	塞弗兰	暂定·官方待核	所给英文底稿	A0416-B0033	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Caraeus	卡拉厄斯	暂定·官方待核	所给英文底稿	A0416-B0035	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Daeanatos	达阿纳托斯	暂定·官方待核	所给英文底稿	A0416-B0037	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Dontoriel	唐托里尔兄弟	暂定·官方待核	所给英文底稿	A0416-B0039	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Erephon	艾瑞丰兄弟	暂定·官方待核	所给英文底稿	A0416-B0040	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Saronath	萨罗南斯兄弟	暂定·官方待核	所给英文底稿	A0416-B0041	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Varrian	瓦里安兄弟	暂定·官方待核	所给英文底稿	A0416-B0042	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Vesta	维斯塔兄弟	暂定·官方待核	所给英文底稿	A0416-B0043	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Uzarael	乌扎雷尔兄弟	暂定·官方待核	所给英文底稿	A0416-B0044	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Mataneo	马塔尼奥兄弟	暂定·官方待核	所给英文底稿	A0416-B0045	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Taerwelt Ikasati	塔尔维特·伊卡萨蒂	暂定·官方待核	所给英文底稿	A0416-B0047	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Symbol of the Crimson Paladins	猩红圣骑士标志	暂定·官方待核	所给英文底稿	A0417-B0004	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Crimson Paladin Squad	猩红圣骑士小队	暂定·官方待核	所给英文底稿	A0417-B0009	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Barbiel	巴比尔	暂定·官方待核	所给英文底稿	A0417-B0015	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Hamonah	哈摩那	暂定·官方待核	所给英文底稿	A0417-B0017	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
Bel Sepatus	贝尔·塞帕图斯	暂定·官方待核	所给英文底稿	A0417-B0019	沿用已逐段校读的本稿名称；人物职衔、舰名或专名按本处语境记录，未据此认定官网译名。
