英文标准词	采用中文	译名状态	依据	定位	编辑说明
Vincente Sixx	文森特·西克斯	暂定·官方待核	所给英文底稿	A0181-B0292	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Avus	阿夫斯	暂定·官方待核	所给英文底稿	A0181-B0294	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hriak	赫里亚克	暂定·官方待核	所给英文底稿	A0181-B0296	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Inachus Ptero	伊纳库斯·普特罗	暂定·官方待核	所给英文底稿	A0181-B0298	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jaquos Zanak	雅克·扎纳克	暂定·官方待核	所给英文底稿	A0181-B0299	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Judex	朱德克斯	暂定·官方待核	所给英文底稿	A0181-B0301	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Khalen	卡伦	暂定·官方待核	所给英文底稿	A0181-B0303	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kirhane	基尔哈内	暂定·官方待核	所给英文底稿	A0181-B0305	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Morikan	莫里坎	暂定·官方待核	所给英文底稿	A0181-B0307	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Morvax Haukspeer	莫瓦克斯·豪克斯皮尔	暂定·官方待核	所给英文底稿	A0181-B0309	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Napenna	纳佩纳	暂定·官方待核	所给英文底稿	A0181-B0311	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nathian	纳西恩	暂定·官方待核	所给英文底稿	A0181-B0313	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nykona Sharrowkyn	尼科纳·沙罗金	暂定·官方待核	所给英文底稿	A0181-B0315	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Rama Karayan	拉玛·卡拉扬	暂定·官方待核	所给英文底稿	A0183-B0097	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Reve	雷夫	暂定·官方待核	所给英文底稿	A0181-B0319	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sallahn	萨拉恩	暂定·官方待核	所给英文底稿	A0181-B0320	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tallor	泰勒	暂定·官方待核	所给英文底稿	A0181-B0322	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Syban Nethkal	赛班·内斯卡尔	暂定·官方待核	所给英文底稿	A0181-B0326	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Kaedes Nex	凯德斯·奈克斯	暂定·官方待核	所给英文底稿	A0194-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Artellus Numeon	阿泰勒斯·努梅昂	暂定·官方待核	所给英文底稿	A0188-B0132	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Barek Zytos	巴雷克·齐托斯	暂定·官方待核	所给英文底稿	A0181-B0337	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Rek'or Xathen	雷科'尔·克萨森	暂定·官方待核	所给英文底稿	A0181-B0339	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Phaestus Var'kir	费斯特斯·瓦尔’基尔	暂定·官方待核	所给英文底稿	A0181-B0341	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Far'kor Zonn	法尔’科·佐恩	暂定·官方待核	所给英文底稿	A0181-B0343	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Igen Gargo	伊根·加戈	暂定·官方待核	所给英文底稿	A0181-B0345	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Atesh Tarsa	阿泰什·塔尔萨	暂定·官方待核	所给英文底稿	A0181-B0349	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Donak	多纳克	暂定·官方待核	所给英文底稿	A0181-B0350	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Go'Sol	戈'索尔	暂定·官方待核	所给英文底稿	A0181-B0352	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Hae’Phast	海'法斯特	暂定·官方待核	所给英文底稿	A0181-B0353	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Jo’Phor	乔'福尔	暂定·官方待核	所给英文底稿	A0181-B0354	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Heka’tan	赫卡’坦	暂定·官方待核	所给英文底稿	A0181-B0356	本范围对照英文后沿用或修订；未查得官方对应，暂定。
K'gosi	科'戈西	暂定·官方待核	所给英文底稿	A0181-B0358	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Khi'Dem	凯'德姆	暂定·官方待核	所给英文底稿	A0181-B0360	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Leodrakk	莱奥德拉克	暂定·官方待核	所给英文底稿	A0181-B0362	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nomus Rhy'tan	诺姆斯·莱’坦	暂定·官方待核	所给英文底稿	A0181-B0364	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ra'stan	拉’斯坦	暂定·官方待核	所给英文底稿	A0181-B0366	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Shen'ra	申’拉	暂定·官方待核	所给英文底稿	A0181-B0368	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ven'tal	文'塔尔	暂定·官方待核	所给英文底稿	A0181-B0369	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vor'shar	沃'沙尔	暂定·官方待核	所给英文底稿	A0181-B0371	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Blackshields	黑盾	暂定·官方待核	所给英文底稿	182	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Seekers	死亡追寻者	暂定·官方待核	所给英文底稿	A0182-B0018	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Orphans of War	战争孤者	暂定·官方待核	所给英文底稿	A0182-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Outlanders	异乡人	暂定·官方待核	所给英文底稿	A0182-B0022	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Chymeriae	奇美拉战士	暂定·官方待核	所给英文底稿	A0182-B0024	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Ashen Claws	灰烬之爪	暂定·官方待核	所给英文底稿	A0226-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Brotherhood of Set	赛特兄弟会	暂定·官方待核	所给英文底稿	A0182-B0029	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Burnt Word	烧焦之言	暂定·官方待核	所给英文底稿	A0182-B0031	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Company of the Sundered	割裂连队	暂定·官方待核	所给英文底稿	A0182-B0033	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dark Brotherhood	黑暗兄弟会	暂定·官方待核	所给英文底稿	A0225-B0242	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Death Eagles	死亡天鹰	暂定·官方待核	所给英文底稿	A0225-B0257	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Desolation Hounds	荒凉猎犬	暂定·官方待核	所给英文底稿	A0182-B0036	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Disciples of the Flames	火焰门徒	暂定·官方待核	所给英文底稿	A0182-B0037	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fangs of the Emperor	帝皇獠牙	暂定·官方待核	所给英文底稿	A0182-B0039	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Gerasene Host	格拉森军势	暂定·官方待核	所给英文底稿	A0182-B0041	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Marauder Squad	掠夺者小队	暂定·官方待核	所给英文底稿	A0182-B0042	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Mind-Blade	思维之刃	暂定·官方待核	所给英文底稿	A0182-B0043	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nine Blades	九刃	暂定·官方待核	所给英文底稿	A0182-B0045	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Third Covenant	第三盟约	暂定·官方待核	所给英文底稿	A0182-B0048	本范围对照英文后沿用或修订；未查得官方对应，暂定。
True Flame	真实火焰	暂定·官方待核	所给英文底稿	A0182-B0049	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Twelfth Truth	第十二真理	暂定·官方待核	所给英文底稿	A0182-B0051	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Umbral Hundred	阴影百人队	暂定·官方待核	所给英文底稿	A0182-B0053	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Endryd Haar	恩德里德·哈尔	暂定·官方待核	所给英文底稿	A0182-B0075	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Erud Vahn	埃鲁德·梵恩	暂定·官方待核	所给英文底稿	A0182-B0077	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Crysos Morturg	克瑞索斯·莫特格	暂定·官方待核	所给英文底稿	A0182-B0079	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nemean	涅墨亚	暂定·官方待核	所给英文底稿	A0183-B0105	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nerat Kirine	内拉特·基林	暂定·官方待核	所给英文底稿	A0188-B0135	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nuhmarak	努马拉克	暂定·官方待核	所给英文底稿	A0182-B0085	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Morkan Sayle	莫肯·赛尔	暂定·官方待核	所给英文底稿	A0182-B0087	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Knights-Errant	游侠骑士	暂定·官方待核	所给英文底稿	183	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Founding	建军	暂定·官方待核	所给英文底稿	215	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Sol	太阳系	暂定·官方待核	所给英文底稿	A0183-B0014	本范围对照英文后沿用或修订；未查得官方对应，暂定。
The Phalanx	山阵号	暂定·官方待核	所给英文底稿	A0183-B0017	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Isstvan	伊斯塔万	暂定·官方待核	所给英文底稿	A0183-B0020	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Nathaniel Garro	纳撒尼尔·伽罗	暂定·官方待核	所给英文底稿	A0183-B0077	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Macer Varren	马塞尔·瓦伦	暂定·官方待核	所给英文底稿	A0183-B0081	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Severian	塞维里安	暂定·官方待核	所给英文底稿	A0183-B0089	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Tubal Cayne	图巴尔·凯恩	暂定·官方待核	所给英文底稿	A0183-B0091	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bror Tyrfingr	布罗尔·蒂尔芬格	暂定·官方待核	所给英文底稿	A0183-B0095	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Altan Nohai	阿坦·诺海	暂定·官方待核	所给英文底稿	A0183-B0099	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Callion Zaven	卡利昂·扎文	暂定·官方待核	所给英文底稿	A0183-B0101	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Vardas Ison	瓦尔达斯·伊森	暂定·官方待核	所给英文底稿	A0183-B0103	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Helig Gallor	赫利格·加洛	暂定·官方待核	所给英文底稿	A0183-B0107	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Bajun Kyda	拜俊·凯达	暂定·官方待核	所给英文底稿	A0183-B0109	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Dravian Klayde	德拉维安·克莱德	暂定·官方待核	所给英文底稿	A0183-B0111	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Revuel Arvida	雷韦尔·阿维达	暂定·官方待核	所给英文底稿	A0183-B0113	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Fel Zharost	费尔·扎罗斯特	暂定·官方待核	所给英文底稿	A0183-B0115	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Umojen	尤莫金	暂定·官方待核	所给英文底稿	A0183-B0117	本范围对照英文后沿用或修订；未查得官方对应，暂定。
Varskjold	瓦尔斯克约德	暂定·官方待核	所给英文底稿	A0183-B0121	本范围对照英文后沿用或修订；未查得官方对应，暂定。
