英文标准词	采用中文	译名状态	依据	定位	编辑说明
Paragon of Terra	泰拉典范号	暂定·官方待核	所给英文底稿	篇0793	沿现稿或据词义修正；不同阵营同形称号不无据合并。
Bloodsworn	血誓者	暂定·官方待核	所给英文底稿	篇0793	沿现稿或据词义修正；不同阵营同形称号不无据合并。
Legate (Ultramarines)	军团使节	暂定·官方待核	所给英文底稿	篇0793	沿现稿或据词义修正；不同阵营同形称号不无据合并。
Tarnhelm	塔恩海姆号	暂定·官方待核	所给英文底稿	篇0793	沿现稿或据词义修正；不同阵营同形称号不无据合并。
Breaking of Anvillus	安维鲁斯分裂之战	暂定·官方待核	所给英文底稿	篇0794	沿现稿或据上下文修正，土星型依核心护甲名。
Anvillus	安维鲁斯	暂定·官方待核	所给英文底稿	篇0794	沿现稿或据上下文修正，土星型依核心护甲名。
Light of Inwit	因维特之光号	暂定·官方待核	所给英文底稿	篇0795	沿现稿或据上下文修正，土星型依核心护甲名。
Pilgrim’s Rest	朝圣者之休	暂定·官方待核	所给英文底稿	篇0795	沿现稿或据上下文修正，土星型依核心护甲名。
Astral Majesty	星界王权号	暂定·官方待核	所给英文底稿	篇0795	沿现稿或据上下文修正，土星型依核心护甲名。
Bilatt Svenor	比拉特·斯文诺	暂定·官方待核	所给英文底稿	篇0795	沿现稿或据上下文修正，土星型依核心护甲名。
Saturnine Terminator	土星型终结者	暂定·官方待核	所给英文底稿	篇0795	沿现稿或据上下文修正，土星型依核心护甲名。
Adallus	阿达卢斯	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Vieron Ekarr	维伦·埃卡尔	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Zaar Siakaar	扎尔·西亚卡尔	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Lethicus	莱提克斯	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Probity	正直号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Umber Prince	红棕王子号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Dominus Noctem	夜之主号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Shadow Blow	暗影之击号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Nycton	尼克顿号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Aegida Platform	神盾轨道站	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Emperor’s Watch	帝皇之视	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Sothopolis	索托波利斯	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Glorius Nova	光荣新星号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Watcher (Dark Angels vessel)	守望者号	暂定·官方待核	所给英文底稿	篇0796	沿现稿统一；未核官方对应，英文拼写按底稿保留。
Infocyte	信息分析员	暂定·官方待核	所给英文底稿	A0797-B0010、B0095	原信息细胞特工；结合瓦努斯分支情报分析语境修订
Life-Eater Virus	噬生病毒	暂定·官方待核	所给英文底稿	A0797-B0045	原生命吞噬者病毒；全稿统一的描述性译名
Sightless Warren	无眼巢穴	暂定·官方待核	所给英文底稿	A0797-B0095—B0111	地下据点，非舰名；原无眼沃伦
Empyrean Coursers	至高天驰骋者	暂定·官方待核	所给英文底稿	A0797-B0075	自由之刃骑士队伍；Courser 非信使
Typhoeus	堤丰厄斯号	暂定·官方待核	所给英文底稿	A0797-B0083	战帅级泰坦名，区别 Typhus 人名提丰
Cursus of Alganar	阿尔加纳尔驰道	暂定·官方待核	所给英文底稿与主审统一决定	A0797-B0111	沿原稿，此为远古遗迹门户；Cursus 非 curse
Iydris	伊德瑞斯	暂定·官方待核	核心术语表529/102	A0797-B0030	依现核心地名统一；较早181战役名原伊德里斯之战待主审统一
the depth of cutting edge	锋刃的纵深	暂定·官方待核	所给英文底稿	A0797-B0107	德拉萨留斯作战方略称谓，意指大规模攻势；确切专名待核
Iaeo	伊亚欧	暂定·官方待核	所给英文底稿	A0797-B0095	瓦努斯分支女性信息分析员
Hrend	赫伦德	暂定·官方待核	所给英文底稿	A0797-B0104	钢铁勇士蔑视者无畏机甲
Hes-Thal	赫斯·塔尔	暂定·官方待核	所给英文底稿	A0797-B0104	腐化导航员
metatron	梅塔特隆	暂定·官方待核	所给英文底稿	A0797-B0113	用于普罗菲修斯的称谓；仅按原文，确切性质待核
Pi-East	派-东	暂定·官方待核	所给英文底稿	A0797-B0085	避难所名，原菲-西将字母和方向误译
Xi-South	克西-南	暂定·官方待核	所给英文底稿	A0797-B0085	避难所名，原希-南
Adamant Fury	坚定愤怒	暂定·官方待核	所给英文底稿	A0797-B0120	泰坦军团名称，沿原稿
Leman Russ Vanquisher	黎曼鲁斯胜利者	官方已核·中英对照	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09 中文第8页；GW10 英文第8页	直接核对完整车型条目；原征服者
Leman Russ Executioner	黎曼鲁斯处决者	官方已核·中英对照	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09 中文第8页；GW10 英文第8页	直接核对完整车型条目；原刽子手
Leman Russ Demolisher	黎曼鲁斯破坏者	官方已核·中英对照	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09 中文第8页；GW10 英文第8页	直接核对完整车型条目；勿与其他车型合并
Leman Russ Punisher	黎曼鲁斯惩罚者	官方已核·中英对照	https://assets.warhammer-community.com/chi_06-05_wh40k_core%26key_munitorum_field_manual-5mrlucr2t1-fkybzzzoce.pdf ; https://assets.warhammer-community.com/eng_warhammer40000_munitorum_field_manual_march_2025-cims9ya3sg-s8j9m2haae.pdf	GW09 中文第8页；GW10 英文第8页	直接核对完整车型条目；勿与其他车型合并
Sphere	防御圈	暂定·官方待核	所给英文底稿	篇0798	太阳战争的分层防区，区别钛族扩张
Khthonic Gate	赫索尼克之门	暂定·官方待核	所给英文底稿	篇0798	冥王星亚空间门，沿原稿
Lachrymae	泪痕号	暂定·官方待核	所给英文底稿	篇0798	护卫舰，沿原稿
Persephone	珀尔塞福涅号	暂定·官方待核	所给英文底稿	篇0798	护卫舰，沿原稿
Tilphousia	提尔福西亚号	暂定·官方待核	所给英文底稿	篇0798	巨型运输舰，修正原提西福涅
Daughter of Woe	灾难之女	暂定·官方待核	所给英文底稿	篇0798	太空废船名，沿稿
The Comet	彗星	暂定·官方待核	所给英文底稿	篇0798	献祭仪式地点称谓；具体天体性质待核
Newborn	新血	暂定·官方待核	所给英文底稿	篇0798	本篇荷鲁斯之子新造战士，非泛指新生婴儿
Heliosa-78	赫丽奥萨-78	暂定·官方待核	所给英文底稿	篇0798	赛琳娜主母，沿稿
Inferallti Hussars	因费拉尔提骠骑兵	暂定·官方待核	所给英文底稿	篇0799	原地狱骠骑，专名不当作 infernal
Gregorius Skekkir	格雷戈里乌斯·谢基尔	暂定·官方待核	所给英文底稿	篇0799	百夫长，沿原稿
Indar Vollinus	因达尔·沃利努斯	暂定·官方待核	所给英文底稿	篇0799	折磨大师，沿原稿
Spear of Verria	维里亚之矛号	暂定·官方待核	所给英文底稿	篇0799	帝国之拳巡洋舰，沿稿
Cockatrice	鸡蛇号	暂定·官方待核	所给英文底稿	篇0799	阿尔法军团重巡洋舰，沿稿
Phalanx Wardens	山阵卫队	暂定·官方待核	所给英文底稿	篇0799	英文图注变体；标准词沿核心 Phalanx Warder
Catallus	卡塔鲁斯	暂定·官方待核	所给英文底稿	篇0800	依核心 Catallus Rift 卡塔鲁斯裂隙；原卡图卢斯
Manushya-Rakshsasi	玛努沙·拉克莎希	暂定·官方待核	所给英文底稿	篇0800	色孽守密者专名，依643统一；原稿别名罗刹女
Dark Glass	黑暗琉璃	暂定·官方待核	所给英文底稿	篇0800	网道装置，沿原稿
Madail	马代尔	暂定·官方待核	所给英文底稿	篇0801	恶魔专名，沿原稿
Necrosphere	死灵圈	暂定·官方待核	所给英文底稿	A0801-B0025	包围戴文的骸骨外壳，沿稿
Blade Encarmine	染赤之刃	暂定·官方待核	所给英文底稿	A0801-B0033	圣吉列斯武器，沿原稿
Sthenelus	斯特涅洛斯号	暂定·官方待核	所给英文底稿	A0801-B0027	钢铁之手巡洋舰
Samothrace	萨莫色雷斯号	暂定·官方待核	所给英文底稿	A0801-B0031	本篇基里曼旗舰
Trisolian	特里索兰	暂定·官方待核	所给英文底稿	篇0802	星系名，沿稿
Theodulus Pallisar	西奥多勒斯·帕利萨	暂定·官方待核	所给英文底稿	篇0802	辅军精锐毁灭士，沿稿
Hester Aspertia Sigma-Sigma	海丝特·阿斯佩蒂亚·西格玛-西格玛	暂定·官方待核	所给英文底稿	篇0802	女统御贤者，沿稿
Magos Domina	统御贤者	暂定·官方待核	所给英文底稿	篇0802	女性指挥官职衔，暂沿；非 Tech-Priest Dominus 官译
Myrmidon Destructor	辅军精锐毁灭士	暂定·官方待核	所给英文底稿	篇0802	机械教兵种，沿现稿，基于 Auxilia Myrmidon 核心
Heptaligon	七边	暂定·官方待核	所给英文底稿	篇0802	具体设施性质待核，沿稿
Hugin	福金号	暂定·官方待核	所给英文底稿	篇0802	鲁斯私人风暴鸟，沿稿
The Wolf Cull	屠狼之战	暂定·官方待核	所给英文底稿	篇0803	雅兰特之战别名，原狼屠调整汉语语序
Council of Masters	大师议会	暂定·官方待核	所给英文底稿	A0804-B0014	黑暗天使军团领导议会，原导师议会；非教学机构
The Aegis	神盾	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	皇宫多层虚空盾系统，原宙斯盾；与灰骑士同名防护分义
Palatine Arc	帕拉蒂尼弧区	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	原穹顶，Arc 为弧形地区；具体官译待核
Magnifican / Sprawling Magnifica	壮丽扩区	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	皇宫东北大片城区；原文拼写变体不强行改英文
ouslite	乌斯莱特	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	用于攻城弹药的名称，原译漏词；材质与词义待核
Gravitic Ballista	重力弩炮	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	攻城器械，区分投石机
Torsion Engine	扭力弩机	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	Torsion 扭力，不是扭曲引擎
Graviton Onager	重力投石机	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	攻城器械，暂据词义
Accelerator Mangonel	加速投石机	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	攻城器械，暂据词义
Plutona assault drill	普卢托纳型突击钻	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	型号名，原冥王星误读
Capitol Imperialis	帝国大厦	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	超重型装甲指挥载具，非建筑
Khasisatra	卡西萨特拉号	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	具名帝国大厦超重型指挥车；与1518同一攻城引擎，带号。
The Phoenician	紫庭凤凰	暂定·官方待核	所给英文底稿	篇0805 B0037—B0076	福格瑞姆绰号，沿本处原稿并说明人物指向；具体官译待核
Hall of Leng	伦格大厅	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	依主审统一；原寒冷大厅，Leng 为专名
Warlord-Sinister Psi-Titan	战将-噩兆型灵能泰坦	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	Warlord 采用官方词根战将，完整型号暂定；不是审判庭Ordo
Mercury-Exultant Kill-zone	水星—欢欣杀戮区	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	连接内外宫防区，沿原名修整军事用语
Exultant Wall	欢欣之墙	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	区别 Ultimate Wall
Ultimate Wall	终极之墙	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	原极限之墙；区别 Exultant Wall
Delphic Battlement	德尔斐城垛	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	Delphic 依核心词根统一
Imperious Prima	无上专横号	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	帝皇级泰坦机体名，沿稿
Exemplis	典范号	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	帝皇级泰坦名，沿稿
Dies Irae	神怒之日号	暂定·官方待核	所给英文底稿	篇0805 B0080—B0112	死亡军团泰坦名，沿稿
Lord Praetorian	禁卫领主	暂定·官方待核	所给英文底稿	篇0805	多恩尊号；区别机械教 Praetorian 兵种
Antioch Miles Vesperi	安条克暮光军	暂定·官方待核	所给英文底稿	篇0805	原安条克千人黄昏，Miles 非 mille
Golden Hegera	黄金赫格拉	暂定·官方待核	所给英文底稿	篇0805	原黄金统领无直接词义依据，暂按专名音译
Vulkan's Own	沃坎亲军	暂定·官方待核	所给英文底稿	篇0805	临时预备兵团，非指火蜥蜴基因子嗣
First Terran Armoured	泰拉第一装甲部队	暂定·官方待核	所给英文底稿	篇0805	原第一泰拉装甲团，与正文 Terran First Armored 同部队；编制级别待核
Daughter of Torment	折磨之女号	暂定·官方待核	所给英文底稿	篇0805	噬心军团掠夺者级泰坦
